trial,m_pos_min,m_pos_max,k_pos_min,k_pos_max,zeta_pos,adaptive_lambda,adaptive_alpha_pos,i_gain_pos,i_gain_ori,i_clamp_pos,i_clamp_ori
97,0.04036386576163882,0.3752399037077807,313.1080900504421,1983.6072202613561,1.1523405953897152,82.77571473767424,7.279121748328556,879.8398052458489,10.423788961580026,0.009937612636173349,0.003398626518414179
98,0.0391335220223404,0.3236469553697049,371.6533880031088,1311.437732654514,0.9551121438618216,63.78409414697438,9.860389246202102,1077.8987622203545,29.19321820251053,0.0033817640395927668,0.00020228496198999128
99,0.025239960483877957,0.29222789357162055,341.6013279972418,1120.9817065813593,0.6578831856559366,42.97702504916047,5.595087335304494,1087.9575932799648,19.271687875411786,0.002007509382078428,0.0028627527127254517
100,0.046942167773714856,0.34640417982659816,398.1213519289677,1392.946761023194,1.0188021532703742,48.03055379275216,13.054456704196308,1450.9027589539096,36.36590120154046,0.003280487560049973,0.0006760904526187305
101,0.036589857363615474,0.24607708756070362,341.10397493779305,1661.2365064102783,0.5975986075722464,28.81035430734466,7.043345609952621,869.1823620406531,11.330013446082168,0.0037526241631565616,0.0054787224315908725
102,0.05969962486816607,0.1927852562655012,454.06570107383254,1301.1777578279386,0.8950415541235391,65.4211673018707,17.93636381012216,334.29301729919655,72.19093455502937,0.004376852609554758,0.0004275957607550163
103,0.023814168018136843,0.3580603596955487,350.9383557688114,1304.160566452874,1.1942255972347382,76.62832285536595,19.74979674792791,454.7276200267644,11.39351223263034,0.01331600057968352,0.007229840173187738
104,0.01202618446506885,0.30262865932683264,353.12455767437297,1090.3084155509118,0.6453638770735258,54.22540532629887,12.691910255987843,1385.8686249172765,58.30405186188194,0.008330259592087321,0.003518275559859996
105,0.0338677294312537,0.22801675627801493,344.23116046271326,1166.7411783472103,1.1516539326445963,65.61397340089398,8.427173277664124,781.7867144465203,34.28832598628283,0.0027917618180501175,0.0012628618208926756
106,0.03962564184923974,0.30622965907116434,414.68972119399217,1155.4128263173297,0.8891854838805905,45.18489362452884,6.160427593652209,750.6009060995012,12.301598427932035,0.002521435767629001,0.0023023616692593304
107,0.0474222287062587,0.36466605096486177,381.8474094909453,1114.6212993146244,0.8447457302680129,68.4500906199261,5.701221244516602,975.15528280866,11.561665734446677,0.005189977247239807,0.0007797396465334075
108,0.06827981644829748,0.3842792616569328,451.660072941517,2199.3721346966377,0.7333918251678944,23.981801066254484,16.9448470858081,828.7444997868699,100.00512783472841,0.006272392120899711,0.005081510409379759
109,0.004742831141015223,0.36011319171046485,250.16066075846166,1466.3010710311153,0.9414501699133567,31.27048773261228,15.5720485656022,1042.351956381908,13.064601378446628,0.008358785200566304,0.002487545410045525
110,0.04387524852580065,0.19469347541240908,456.58356348277295,1242.7526242074546,0.9793347549756283,59.812057672159675,15.456651743675032,604.0224552569917,14.222947137301436,0.004845481859488557,0.0020495733251936067
111,0.04851219801531893,0.23229768055657554,315.4028802473322,1389.028608245817,1.1087186642556792,58.06901387559337,10.248443877403796,965.2541017988833,13.841937651246344,0.0032559307275638427,0.0015079785901952088
112,0.05480021177050301,0.13743562215115368,327.9127566802427,1699.5274675095677,1.0956030461574382,59.98207806135968,19.86511851772304,805.2365008734761,22.544365407186977,0.009757875553229704,0.0005215497154762612
113,0.00867401010517652,0.14756611023023708,444.65422682645465,1252.309595383989,1.0364923959825114,53.32901725324014,7.328531778293984,624.8748952602061,30.880721876663333,0.009351382717220991,0.002850148686482221
114,0.04833290999938196,0.36061971357618605,481.8856043847562,2220.2939794359404,0.8816208330767732,94.491597813986,16.4277548598767,608.5325122303519,16.563994881502627,0.004169913422976595,0.0010589169018542207
115,0.004355804068567684,0.17413138347816345,228.74592727599455,1593.3603178091764,1.1843789724253944,50.36274678269751,10.707362431300481,958.2343574379053,33.9293628143187,0.0021958397898042222,0.0004674700478502203
116,0.02183225253919233,0.17781067709003623,131.85004074580436,1668.547502151148,1.049184420218961,40.30276285391564,5.333916238262706,881.7304666937874,43.5855409739567,0.02310060861925896,0.0005035734339829744
117,0.0013736130017812098,0.1350969410130622,200.01562431007258,1411.6652081885613,1.1473573093632101,52.68757692663122,24.336152898227652,1092.682195440215,39.66529132231794,0.003159376007272616,0.0002532592205038743
118,0.058255461012711375,0.345161712846499,474.04646797654044,2463.9583145106435,0.9139728829375245,84.42551984414769,8.564103390631743,563.2218566304284,12.370122341102718,0.013241770201537079,0.0009579348121258801
119,0.0808112566001058,0.44696043440656896,446.7491938215417,1986.4427714565727,0.8570876740377528,93.23101976991757,21.357174540195313,434.2868929163086,52.547121172075634,0.004074251974360935,0.00040718327476461545
120,0.06429610787111473,0.481320260281961,423.1456878455096,2353.164399039846,0.7007518961454697,99.98190686516217,25.0868637962412,536.4603809891664,78.17516743162906,0.011186703450424803,0.0014432362598396625
121,0.020528960618194328,0.14984937521015543,331.1503149212432,1088.828403388619,0.64415378324055,55.74803125529835,6.659030117783017,808.8218671973059,31.241847959554764,0.010215146864118042,0.002830400505624695
122,0.08079986041416595,0.4332618511492696,476.4953809686373,2022.2807270701055,1.1144683330873213,89.26489770401076,10.408797444854805,384.8622515139772,70.30834909590192,0.014795164534834496,0.0040506035215687065
123,0.08895579565536138,0.4501072077820916,487.74806906610274,2198.135239470425,0.9357363961220239,85.56446617542069,28.578244548407394,895.6012990181155,23.48357027118077,0.0026333813023509903,0.0016811939784157092
